timestamp_ms,F1_405nm,F2_425nm,FZ_450nm,F3_475nm,F4_515nm,F5_550nm,FY_555nm,FXL_600nm,F6_640nm,F7_690nm,F8_745nm,NIR_855nm,VIS_clear,R_approx,G_approx,B_approx
1197514,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1198044,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1198574,0,0,1,1,1,0,2,3,4,3,0,0,169,7,3,2
1199104,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1199634,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1200164,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1200694,0,0,1,1,1,0,3,3,4,3,0,0,169,7,4,2
1201226,0,0,1,1,1,0,2,3,4,3,0,0,169,7,3,2
1201758,0,0,1,1,1,0,3,3,4,3,0,0,170,7,4,2
1202288,0,0,0,1,1,0,2,3,4,3,0,0,170,7,3,1
1202818,0,0,0,0,1,0,2,3,4,3,0,0,169,7,3,1
1203348,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1203880,0,0,1,1,1,0,2,3,4,3,0,0,169,7,3,1
1204412,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1204942,0,0,1,1,1,0,2,3,4,3,0,0,170,7,3,2
1205472,0,0,1,1,1,0,2,3,4,3,0,0,169,7,3,2
1206002,0,0,1,1,1,0,2,3,4,3,0,0,169,7,3,2
1206532,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1207062,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1207592,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1208122,0,0,1,1,1,0,2,3,4,3,0,0,169,7,3,1
1208652,0,0,1,1,1,0,2,3,4,3,0,0,170,7,3,2
1209182,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1209714,0,0,1,1,1,0,2,3,4,3,0,0,169,7,3,2
1210244,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1210774,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1211304,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1211834,0,0,1,1,1,0,2,3,4,3,0,0,169,7,3,2
1212364,0,0,1,1,1,0,2,3,4,3,0,0,169,7,3,1
1212894,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1213424,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1213954,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1214484,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1215014,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1215546,0,0,0,1,1,0,3,3,4,3,0,0,169,7,4,1
1216078,0,0,0,1,1,0,2,3,4,3,0,0,169,7,3,1
1216610,0,0,1,1,1,0,3,3,4,3,0,0,170,7,4,2
1217142,0,0,0,0,1,0,3,3,4,3,0,0,172,7,4,1
1217672,0,0,1,1,1,0,4,4,6,5,0,0,240,10,5,2
1218202,0,0,1,1,1,0,3,3,4,3,0,0,197,7,4,2
1218732,0,0,0,1,1,0,2,3,4,3,0,0,174,7,3,1
1219262,0,0,0,1,1,0,3,3,4,3,0,0,176,7,4,1
1219792,0,0,1,1,1,0,3,3,4,4,0,0,183,7,4,2
1220322,0,0,1,1,1,0,3,3,4,4,0,0,186,7,4,2
1220852,0,0,1,1,1,0,3,3,4,4,0,0,187,7,4,2
1221382,0,0,1,1,1,0,3,3,4,4,0,0,187,7,4,2
1221912,0,0,0,1,1,0,3,3,4,4,0,0,186,7,4,1
1222442,0,0,1,1,1,0,3,3,4,4,0,0,184,7,4,2
1222974,0,0,1,1,1,0,3,3,4,4,0,0,186,7,4,2
1223504,0,0,0,0,1,0,3,3,4,4,0,0,192,7,4,1
1224034,0,0,1,1,1,0,3,4,5,5,0,0,218,9,4,2
1224564,0,0,0,0,1,0,2,2,3,2,0,0,139,5,3,0
1225094,0,0,0,0,1,0,2,2,3,2,0,0,133,5,3,0
1225624,0,0,0,0,1,0,2,2,3,2,0,0,134,5,3,0
1226154,0,0,0,0,1,0,2,2,3,2,0,0,136,5,3,0
1226684,0,0,0,0,1,0,2,2,3,2,0,0,140,5,3,0
1227216,0,0,0,1,1,0,2,2,3,2,0,0,138,5,3,1
1227746,0,0,0,0,1,0,2,2,3,2,0,0,132,5,3,0
1228276,0,0,0,0,1,0,2,3,4,3,0,0,154,6,3,0
1228806,0,0,0,1,1,0,2,3,4,4,0,0,171,7,3,1
1229336,0,0,1,1,1,0,2,3,4,4,0,0,176,7,3,2
1229866,0,0,0,0,1,0,2,3,4,3,0,0,168,7,3,1
1230396,0,0,0,1,1,0,2,3,4,3,0,0,185,7,3,1
1230926,0,0,1,1,1,1,3,4,6,6,0,0,258,11,5,2
1231456,0,0,1,1,2,1,5,7,9,8,1,0,371,16,8,2
1231986,0,0,1,1,2,1,5,7,9,8,1,0,369,16,8,2
1232516,0,0,1,1,1,1,4,5,7,6,1,0,281,12,6,2
1233046,0,0,0,1,1,0,3,3,4,3,0,0,193,8,4,1
1233576,0,0,0,1,1,0,2,3,4,3,0,0,175,7,3,1
1234106,0,0,0,1,1,0,2,3,4,3,0,0,172,7,3,1
1234636,0,0,1,1,1,0,2,3,4,3,0,0,161,7,3,2
1235166,0,0,1,1,1,0,2,3,3,2,0,0,152,6,3,2
1235696,0,0,1,1,1,0,3,3,3,2,0,0,161,6,4,2
1236226,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1236756,0,0,1,1,1,0,3,3,3,2,0,0,162,6,4,2
1237288,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1237818,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1238348,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1238878,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1239408,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1239938,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1240468,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1240998,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1241528,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1242058,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1242588,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1243118,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1243648,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1244180,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1244710,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1245240,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1245770,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1246300,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1246830,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1247360,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1247890,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1248422,0,0,1,1,1,0,3,3,3,2,0,0,166,6,4,2
1248952,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1249482,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1250012,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1250544,0,0,1,1,1,0,3,3,3,2,0,0,166,6,4,2
1251074,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1251604,0,0,1,1,1,0,3,3,3,2,0,0,162,6,4,2
1252134,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1252664,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1253194,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1253724,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1254254,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1254784,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1255314,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1255844,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1256374,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1256904,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1257434,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1257964,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1258494,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1259024,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1259554,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1260084,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1260614,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1261146,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1261676,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1262206,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1262738,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1263268,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1263798,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1264328,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1264858,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1265388,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1265918,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1266450,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1266980,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1267510,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1268042,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1268572,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1269102,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1269634,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1270166,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1270698,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1271228,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1271758,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1272288,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1272818,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1273348,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1273878,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1274408,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1274940,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1275470,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1276000,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1276530,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1277060,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1277590,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1278122,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1278652,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1279184,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1279716,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1280246,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1280776,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1281306,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1281836,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1282368,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1282900,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1283430,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1283962,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1284494,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1285026,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1285556,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1286088,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1286618,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1287148,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1287680,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1288210,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1288740,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1289272,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1289802,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1290332,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1290862,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1291392,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1291922,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1292452,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1292982,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1293512,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1294042,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1294572,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1295102,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1295632,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1296162,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1296692,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1297222,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1297752,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1298282,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1298812,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1299342,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1299872,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1300402,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1300932,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1301462,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1301992,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1302522,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1303052,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1303582,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1304112,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1304644,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1305174,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1305704,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1306234,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1306764,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1307294,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1307824,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1308354,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1308884,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1309414,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1309944,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1310474,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1311004,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1311534,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1312064,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1312596,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1313126,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1313656,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1314186,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1314716,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1315248,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1315778,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1316308,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1316838,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1317368,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1317898,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1318428,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1318958,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1319488,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1320018,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1320548,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1321078,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1321608,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1322138,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1322668,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1323198,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1323728,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1324258,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1324788,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1325318,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1325850,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1326382,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1326912,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1327444,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1327974,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1328504,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1329036,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1329566,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1330096,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1330626,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1331156,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1331686,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1332216,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1332748,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
1333278,0,0,0,1,1,0,2,3,3,2,0,0,147,6,3,1
1333808,0,0,0,0,1,0,2,2,3,2,0,0,139,5,3,0
1334338,0,0,0,0,1,0,2,2,3,2,0,0,138,5,3,0
1334870,0,0,0,1,1,0,2,2,3,2,0,0,145,5,3,1
1335400,0,0,1,1,1,0,2,3,3,2,0,0,152,6,3,2
1335930,0,0,1,1,1,0,2,3,3,2,0,0,149,6,3,1
1336460,0,0,1,1,1,0,2,3,3,2,0,0,149,6,3,2
1336990,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1337520,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1338050,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1338580,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1339110,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1339640,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1340172,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1340702,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1341232,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1341762,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1342292,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1342822,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1343352,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1343882,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1344412,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1344942,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1345474,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1346006,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1346538,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1347068,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1347598,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1348128,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1348658,0,0,1,1,1,0,2,3,3,2,0,0,149,6,3,2
1349188,0,0,1,1,1,0,2,3,3,2,0,0,148,6,3,2
1349720,0,0,1,1,1,0,2,3,3,2,0,0,146,6,3,2
1350250,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,2
1350780,0,0,0,1,1,0,2,3,3,2,0,0,145,6,3,1
1351312,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,1
1351842,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,2
1352372,0,0,1,1,1,0,2,3,3,2,0,0,146,6,3,2
1352902,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1353432,0,0,1,1,1,0,2,3,3,2,0,0,153,6,3,2
1353962,0,0,1,1,1,0,2,3,3,2,0,0,154,6,3,2
1354494,0,0,1,1,1,0,2,3,3,2,0,0,154,6,3,2
1355024,0,0,1,1,1,0,2,3,3,2,0,0,154,6,3,2
1355556,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1356086,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1356616,0,0,1,1,1,0,2,3,3,2,0,0,153,6,3,2
1357148,0,0,1,1,1,0,2,3,3,2,0,0,154,6,3,2
1357678,0,0,1,1,1,0,2,3,3,2,0,0,154,6,3,2
1358210,0,0,1,1,1,0,2,3,3,2,0,0,154,6,3,2
1358742,0,0,1,1,1,0,2,3,3,2,0,0,153,6,3,2
1359272,0,0,1,1,1,0,2,3,3,2,0,0,152,6,3,2
1359804,0,0,1,1,1,0,2,3,3,2,0,0,152,6,3,2
1360334,0,0,1,1,1,0,2,3,3,2,0,0,153,6,3,2
1360866,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1361396,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1361926,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,2
1362456,0,0,0,1,1,0,2,2,3,2,0,0,145,5,3,1
1362986,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,2
1363516,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,2
1364046,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,2
1364578,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,2
1365108,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1365640,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1366170,0,0,0,1,1,0,2,3,3,2,0,0,147,6,3,1
1366700,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,1
1367230,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1367760,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,1
1368290,0,0,0,1,1,0,2,2,3,2,0,0,147,5,3,1
1368820,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1369350,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1369880,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1370410,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1370940,0,0,1,1,1,0,2,3,3,2,0,0,146,6,3,1
1371470,0,0,0,1,1,0,2,3,3,2,0,0,147,6,3,1
1372000,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1372530,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1373060,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,1
1373590,0,0,1,0,1,0,2,3,3,2,0,0,147,6,3,1
1374120,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1374650,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1375180,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1375712,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1376242,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1376772,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1377302,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1377834,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1378366,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1378896,0,0,1,1,1,0,2,3,3,2,0,0,146,6,3,2
1379426,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1379956,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1380486,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1381018,0,0,0,1,1,0,2,3,3,2,0,0,147,6,3,1
1381548,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
1382078,0,0,1,1,1,0,2,3,3,2,0,0,148,6,3,2
1382608,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
1383138,0,0,1,1,1,0,2,3,3,2,0,0,154,6,3,2
1383670,0,0,1,1,1,0,2,3,3,2,0,0,155,6,3,2
1384200,0,0,0,0,1,0,2,2,3,2,0,0,140,5,3,0
1384732,0,0,0,0,1,0,2,2,3,2,0,0,133,5,3,0
1385262,0,0,0,0,1,0,2,2,3,2,0,0,134,5,3,0
1385794,0,0,0,0,1,0,2,2,3,2,0,0,141,5,3,0
1386324,0,0,1,1,1,0,2,3,3,2,0,0,154,6,3,2
1386854,0,0,1,1,1,0,2,3,3,2,0,0,157,6,3,2
1387384,0,0,1,1,1,0,2,3,3,2,0,0,155,6,3,2
1387914,0,0,0,0,1,0,2,2,3,2,0,0,146,5,3,0
1388444,0,0,0,1,1,0,2,2,3,2,0,0,141,5,3,1
1388974,0,0,0,0,1,0,2,2,3,2,0,0,139,5,3,0
1389504,0,0,0,0,1,0,2,2,3,2,0,0,139,5,3,0
1390036,0,0,0,0,1,0,2,2,3,2,0,0,138,5,3,0
1390566,0,0,0,0,1,0,2,2,3,2,0,0,142,5,3,0
1391096,0,0,0,0,1,0,2,2,3,2,0,0,144,5,3,0
1391628,0,0,0,1,1,0,2,2,3,2,0,0,148,5,3,1
1392158,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1392688,0,0,1,1,1,0,3,3,3,2,0,0,168,6,4,2
1393218,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1393748,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1394278,0,0,1,1,1,0,3,3,3,2,0,0,166,6,4,2
1394808,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1395338,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1395868,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1396398,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1396928,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1397458,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1397988,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1398518,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1399048,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1399578,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1400108,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1400638,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1401168,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
